DISTRICTNAME,UNITNAME,Crime_No,Year,RI,Noofvehicle_involved,Accident_Classification,Accident_Spot,Accident_Location,Accident_SubLocation,Accident_SpotB,Main_Cause,Hit_Run,Severity,Collision_Type,Junction_Control,Road_Character,Road_Type,Surface_Type,Surface_Condition,Road_Condition,Weather,Lane_Type,Road_Markings,Spot_Conditions,Side_Walk,Collision_TypeB,Accident_Road,Landmark_first,landmark_second,Distance_LandMark_First,Distance_LandMark_Second,Accident_Description,Latitude,Longitude,Time
Ballari,P.D. Halli PS,10445033920230072,2023,1,1,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,No,Grievous Injury,Others,Not at  Junction,Straight and flat,NH,Concrete,Dry,Not Applicable,Fine,DualLane,Centre Broken Line,Centre Broken Line,Concrete,Skidding or Self accident,NH67,Near Gammon,,1KM,,"ದಿನಾಂಕ:16/11/2023 ರಂದು, ಈ ಪ್ರಕರಣದ ಗಾಯಾಳು ಶ್ರೀಮತಿ ಕೆ. ಮಹಾಲಕ್ಷ್ಮೀ ಗಂಡ ನವೀನ್ ವ-19 ವರ್ಷ, ಕುರುಬರ ಜಾತಿ, ಗೃಹಿಣಿ, ವಾಸ- ಬೇವಿನಹಳ್ಳಿ ಗ್ರಾಮ, ಬಳ್ಳಾರಿ ತಾಲೂಕು & ಜಿಲ್ಲೆ. ರವರನ್ನು ಇಬ್ಬರು ಪಂಚರಾದ 1] ಶ್ರೀ ರಾಮೂರ್ತಿ ತಂದೆ ಲಕ್ಷ್ಮಣ ವ-23ವರ್ಷ, ಕುರಬರ ಜಾತಿ, ವ್ಯವಸಾಯ ಕೆಲಸ ವಾಸ- 2ನೇ ವಾರ್ಡ, ಹನುಮಂತರಾಯನ ಬೀದಿ, ಕಕ್ಕಬೇವಿನ ಗ್ರಾಮ ಬಳ್ಳಾರಿ (ತಾ)& (ಜಿ). 2] ಶ್ರೀ ಕೆ. ಗಣೇಶ ತಂದೆ ಲಕ್ಷ್ಮಣ ವ-25 ವರ್ಷ, ಕುರಬರ ಜಾತಿ, ಪಾಕ್ಯರಿ ವರ್ಕರ್ (ಜಿಂದಾಲ್), ವಾಸ- 4ನೇ ವಾರ್ಡ, ಕುರಬರ ಓಣಿ, ಚೆಳ್ಳಗುರ್ಕಿ ಗ್ರಾಮ ಬಳ್ಳಾರಿ (ತಾ)& (ಜಿ). ರವರನ್ನು ಪೊಲೀಸ್ ನೋಟೀಸ್ ಮೂಲಕ ಕೃತ್ಯ ಸ್ಥಳಕ್ಕೆ ಬರಮಾಡಿಕೊಂಡು ಗಾಯಾಳು/ಸಾಕ್ಷಿದಾರರಾದ ಮಹಾಲಕ್ಷ್ಮೀಯು ಹೇಳಿ ತೋರಿಸಿದ ಕೃತ್ಯ ಸ್ಥಳದಲ್ಲಿ ಈ ದಿನ 16-15 ಗಂಟೆಯಿಂದ 17-00 ಗಂಟೆ ವರೆಗೆ ವಿವರವಾದ ಕೃತ್ಯ ಸ್ಥಳದ ಪಂಚನಾಮೆಯನ್ನು ಜರುಗಿಸಿಕೊಂಡಿರುತ್ತೇನೆ. ನಂತರ ಸ್ಥಳದ ವಿವರವನ್ನು ಪರಿಶೀಲಿಸಿ ನೋಡಲು ಸ್ಥಳವು ಠಾಣಾ ಸರಹದ್ದಿನ ಬಳ್ಳಾರಿ ತಾಲೂಕಿನ ಪಿ.ಡಿ ಹಳ್ಳಿ ಗ್ರಾಮದ ಗ್ಯಾಮೆನ್ ಕಂಪನಿ ಬಳಿಯ NH-67 ನೇದ್ದರ ಸಿಸಿ ರಸ್ತೆಯಾಗಿದ್ದು, ಈ ರಸ್ತೆಯು ಪೂರ್ವ-ಪಶ್ಚಿಮಾಭಿಮುಖವಾಗಿರುವ 24 ಅಡಿ ಅಗಲದ ರಸ್ತೆಯಾಗಿದ್ದು, ಕೃತ್ಯ ಸ್ಥಳದಿಂದ 8 ಅಡಿ ದಕ್ಷಿಣಕ್ಕೆ 16 ಅಡಿ ಉತ್ತರಕ್ಕೆ ಅಂತರ ಇರುತ್ತದೆ. ಈ ರಸ್ತೆಯು ವಾಹನಗಳ ಸಂಚಾರಕ್ಕೆ ಯೋಗ್ಯವಾದ (ಸುಗಮವಾದ) ರಸ್ತೆಯಾಗಿರುತ್ತದೆ. ಈ ಸ್ಥಳದಿಂದ ಆಗ್ನೇಯ ದಿಕ್ಕಿಗೆ 150 ಮೀ ಅಂತರದಲ್ಲಿ  ಗ್ಯಾಮೇನ್ ಕಂಪನಿ ಗೇಟ್ ಇರುತ್ತದೆ.  ಈ ಕೃತ್ಯ ಸ್ಥಳದ ಚೆಕ್ ಬಂಧಿಯನ್ನು ನೋಡಲು ಪಶ್ಚಿಮಕ್ಕೆ: ಪಿ.ಡಿ ಹಳ್ಳಿ, ಬಳ್ಳಾರಿ ಕಡೆಗೆ ಹೋಗುವ ರಸ್ತೆ, ಪೂರ್ವಕ್ಕೆ: ಗುಂತಕಲ್- ಅನಂತಪುರ ಆಂದ್ರದ ಕಡೆಗೆ ಹೋಗುವ ರಸ್ತೆ, ಉತ್ತರಕ್ಕೆ ರಸ್ತೆ ನಂತರ ಪಿ.ಡಿ ಹಳ್ಳಿಯ ಅಂಗಡಿ ಭೀಮಪ್ಪ ರವರ ಹೊಲ, ದಕ್ಷಿಣಕ್ಕೆ ರಸ್ತೆ ನಂತರ ಸದರಿ ಗ್ಯಾಮೆನ್ ಕಂಪನಿ ಬಯಲು ಜಾಗ ಕಂಡು ಬರುತ್ತದೆ, ನಂತರ ಕೃತ್ಯ ಸ್ಥಳದಲ್ಲಿ ಪೋಟೋ ತೆಗೆಯಿಸಿಕೊಳ್ಳಲಾಯಿತು ಮತ್ತು ಕಚ್ಚ ನಕ್ಷೆಯನ್ನು ತಯಾರಿಸಿಕೊಳ್ಳಲಾಯಿತು.",15.142439,77.067331,05:22:42 PM
Ballari,Sandur PS,10445036620190104,2019,1,1,Road Accidents,Offset,Rural Areas,Near a factory industrial area,Straight and flat,Not Applicable,No,Others,Others,Uncontrolled,Straight and flat,Forest Road,Kutcha,Others,Not Applicable,Fine,DualLane,Centre Broken Line,Others,Not Applicable,Drowned,RAMGAD MINES,RAMGAD VILLAGE,,20,,RAMGAD MINES,15.133136,76.456841,03:07:42 AM
Ballari,Sandur PS,10445036620190142,2019,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Other,Vehicle Defect,Yes,Fatal,Vehicle to Vehicle,Uncontrolled,Others,State Highway,Kutcha,Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,Sandur-Toranagallu Road,15ft,,200m,,ಕೃಷ್ಣನಗರ ಗ್ರಾಮದ ಬಾಬಯ್ಯ ಕ್ರಾಸ್ ದಾಟಿದ ನಂತರ ಸುಮಾರು 200ಮೀಟರ್ ದೂರದಲ್ಲಿ ಸಂಡೂರು-ತೋರಣಗಲ್ಲು ರಸ್ತೆಯ ಕೃತ್ಯ ನಡೆದ ಸ್ಥಳವಾಗಿರುತ್ತದೆ.,15.083334,76.5881456,08:57:43 PM
Ballari,Sandur PS,10445036620190111,2019,1,2,Road Accidents,Narrow road,Rural Areas,Near a factory industrial area,Straight and flat,Not Applicable,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,Others,Kutcha,Others,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit parked vehicle,BKG MINES AT SANDUR,BKG MINES AT SANDUR,,6,,CHECK POST AT BKG MINES YARD SANDUR,15.343,76.3138,06:56:34 PM
Ballari,Sandur PS,10445036620200016,2020,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,No,Fatal,Hit pedestrian,Uncontrolled,Incline,Others,Kutcha,Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit parked vehicle,Vesco Mince Area at near Dharmapur village Sandur tq,12f,,150f,,ಸಂಡೂರು ಪೊಲೀಸ್ ಠಾಣೆ ಸರಹದ್ದಿನ ಬರುವ ಧರ್ಮಾಪುರ  ಗ್ರಾಮದ  ವೆಸ್ಕೋ ಮೈನ್ಸ್ ನ ಕಬ್ಬಿಣದ ಅದಿರು ಲೋಡ್  ಮಾಡಲು ಸರದಿ ಸಾಲಿನಲ್ಲಿ ನಿಂತಿದ್ದ ಸ್ಥಳ ಕೃತ್ಯಸ್ಥಳವಾಗಿರುತ್ತದೆ.,15.097008,76.484308,08:38:53 PM
Ballari,Sandur PS,10445036620200008,2020,1,2,Road Accidents,Cross roads,Rural Areas,Open area,Straight and flat,Not Applicable,No,Simple Injury,Others,Uncontrolled,Slight Curve,Others,Concrete,Others,Not Applicable,Fine,DualLane,Centre Broken Line,Others,Not Applicable,Others,SANDUR - KUDLIGI ROAD,VESCO MINES CROSS,,6,,VESCO CROSS MINES AT DHARMAPUR VILLAGE,15.062555,76.523729,05:48:48 PM
Ballari,Sandur PS,10445036620230134,2023,1,1,Not Applicable,Other,City/Town,Open area,Other,Not Applicable,Not Applicable,Others,Others,Uncontrolled,Others,Others,Concrete,Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,CC Road,Half KM,,500 M,,"Sandur To Kudligi Main Road, Near Goudara shop",15.082174,76.543518,11:35:30 AM
Ballari,Sandur PS,10445036620230152,2023,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,No,Simple Injury,Others,Uncontrolled,Others,Others,Concrete,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Side swipe,SH-40,1,,1,,ಸಂಡೂರು-ಹೊಸಪೇಟೆ ಬೈಪಾಸ್ ರಸ್ತೆಯಲ್ಲಿ ರಸ್ತೆಯ ಪಕ್ಕದ ಬ್ರೀಡ್ಜ್ ಗೆ.,15.04342,76.3359,05:52:13 AM
Ballari,Sandur PS,10445036620230153,2023,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Other,Not Applicable,No,Fatal,Others,Uncontrolled,Others,Others,Concrete,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,SH 40,Near Krishna Nagara Village,,2 Kms,,ಸಂಡೂರು ಪೊಲೀಸ್ ಠಾಣಾ ಸರಹದ್ದಿನಲ್ಲಿ,15.100261,76.559888,05:01:59 PM
Ballari,Sandur PS,10445036620230148,2023,1,2,Not Applicable,Cross roads,Rural Areas,Open area,Curve,Not Applicable,Not Applicable,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Others,Concrete,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Not Applicable,Others,CC Road,Near Gandi Maliyamma Temple,,6,,-,15.055301,76.513263,03:11:20 AM
Ballari,Sandur PS,10445036620230009,2023,1,2,Road Accidents,Curves,Rural Areas,Open area,Curve,Not Applicable,Not Applicable,Simple Injury,Others,Uncontrolled,Curve,Others,Concrete,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,"Deogiri To Subrayanahalli Main road,",15KM,,15,,"Deogiri To Subrayanahalli Main road, Near KMK  East paint",14.999312,76.57488,10:12:37 AM
Ballari,Sandur PS,10445036620230125,2023,1,2,Road Accidents,Other,Rural Areas,In bazaar,Other,Not Applicable,No,Fatal,Vehicle to Vehicle,Uncontrolled,Others,Others,Concrete,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,SH 40,Near Sushila Nagara Village,,06 Kms,,ಸಂಡೂರು ಠಾಣಾ ಸರಹದ್ದಿನಲ್ಲಿ,15.124293,76.492803,11:46:28 AM
Ballari,Sandur PS,10445036620230150,2023,1,2,Not Applicable,Curves,Rural Areas,Open area,Curve,Human Error,Not Applicable,Simple Injury,Others,Uncontrolled,Crest of hill,Others,Concrete,Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Overturning,Rural Roads,1,,1,,ಕುಮಾರಸ್ವಾಮಿ-ನಂದಿಹಳ್ಳಿ ಮೈನ್ಸ್ ಗುಡ್ಡದ ಇಳಿಜಾರು ಸಿಮೆಂಟ್ ರಸ್ತೆಯಲ್ಲಿ  ಹರಿಶಂಕರ ಗುಡಿ ದಾಟಿ ಮುಂದೆ ಇಳಿಜಾರು ರಸ್ತೆಯಲ್ಲಿ,15.04342,76.3359,01:33:32 AM
Ballari,Sandur PS,10445036620230122,2023,1,1,Road Accidents,Other,City/Town,Near Bus stop,Other,Human Error,Not Applicable,Simple Injury,Hit pedestrian,Controlled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,S H 40,1,,1,,ಸಂಡೂರು ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಸಂಡೂರು ಪಟ್ಟಣದ ಪುರಸಭೆ ಬಸ್ ನಿಲ್ದಾಣದ ಬಳಿ.,15.08455,76.544467,09:26:08 AM
Ballari,Sandur PS,10445036620230104,2023,1,2,Not Applicable,Curves,Rural Areas,Open area,Curve,Not Applicable,Not Applicable,Others,Others,Not at  Junction,Curve,Others,Concrete,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Near Cross,8,,6 KM,,Near Muraripur Cross,15.140671,77.573397,02:58:48 AM
Ballari,Sandur PS,10445036620230135,2023,1,2,Road Accidents,Other,Rural Areas,Residential area,Other,Human Error,Not Applicable,Grievous Injury,Vehicle to Vehicle,Controlled,Others,State Highway,Concrete,Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,SH 40,1,,1,,ಯಶವಂತನಗರ ಗ್ರಾಮದ ಮೃತ್ಯುಂಜಯ ರವರ ಮನೆಯ ಹತ್ತಿರ ಯಶವಂತನಗರ ಕೂಡ್ಲಿಗಿ ರಸ್ತೆಯಲ್ಲಿ.,15.04202,76.498334,05:01:58 PM
Ballari,Sandur PS,10445036620230138,2023,1,1,Road Accidents,Offset,Rural Areas,Open area,Other,Not Applicable,No,Fatal,Others,Uncontrolled,Others,Others,Concrete,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,SH 40,Taranagara Village,,16KMs,,ಸಂಡೂರು ಪೊಲೀಸ್ ಠಾಣಾ ಸರಹದ್ದಿನಲ್ಲಿ,15.130999,76.605048,07:40:35 PM
Ballari,Sirigeri PS,10445034620190100,2019,1,2,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,Not Applicable,Fatal,Vehicle to Vehicle,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,SIRIGERI-KURUGODU ROAD,1,,3KM,,ಸಿರಿಗೇರಿ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಸಿರಿಗೇರಿ-ಕುರುಗೋಡು ಥಾರ್ ರಸ್ತೆಯಲ್ಲಿ,15.443435,76.83967,05:38:45 PM
Ballari,Sirigeri PS,10445034620190007,2019,1,2,Not Applicable,Culvert,Rural Areas,Open area,,Human Error,Yes,Damage Only,Hit and Run,Uncontrolled,Others,NH,Bitumen(Tar),Dry,No influence on accident,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH 150A,SHANAVASAPUR VILLAGE,,8,,ಶಾನವಾಸಪುರ ಗ್ರಾಮದ ಎನ್ ಎಚ್ 150 ಎ ರಸ್ತೆಯಲ್ಲಿ,15.412897,76.901331,02:48:17 AM
Ballari,Sirigeri PS,10445034620190079,2019,1,2,Not Applicable,Other,Rural Areas,Open area,Other,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,VILLAGE MDR  ROAD,SIRIEGRI CROSS,,6KM,,ಸಿರಿಗೇರಿ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿ ಸಿರಿಗೇರಿ ಸಿರಿಗೇರಿ ಕ್ರಾಸ್ ರಸ್ತೆ,15.415389,76.900949,08:35:07 PM
Ballari,Sirigeri PS,10445034620190001,2019,1,1,Road Accidents,Other,Rural Areas,Open area,,Human Error,Not Applicable,Fatal,Head on,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,KARURU-KURIGANURU VILLAGE ROAD,1,,20KM,,ಸಿರಿಗೇರಿ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಕರುರು ಗ್ರಾಮದ ಹೋತೂರ ಮಲ್ಲೇಶಪ್ಪ ರವರ ಹೊಲದ ಹತ್ತಿರ ಕೂರಿಗನೂರು-ಕರೂರು ಥಾರ್ ರಸ್ತೆಯಲ್ಲಿ,15.484513,76.974779,07:26:53 AM
Ballari,Sirigeri PS,10445034620190116,2019,1,2,Road Accidents,Narrow road,Rural Areas,In bazaar,Other,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Controlled,Others,NH,Bitumen(Tar),Dry,Not Applicable,Others,Others,Centre Broken Line,Others,Not Applicable,Others,NH 150A,SHANAVASAPUR VILLAGE,,10KM,,ಶಾನವಾಸಪುರ ಗ್ರಾಮದ ಬಸ್ಸ್ ನಿಲ್ದಾಣದ ೆನ್ ಎಚ್ 150ಎ ರಸ್ತೆಯಲ್ಲಿ,15.40083,76.902876,06:30:31 PM
Ballari,Sirigeri PS,10445034620200122,2020,1,1,Road Accidents,Offset,Rural Areas,Near Petrol Pump,Other,Human Error,No,Grievous Injury,Others,Controlled,Others,Expressway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Skidding or Self accident,NH 150A,NEAR SAYIDABHA,,0,0,ಸಿರಿಗೇರಿ ಕ್ರಾಸ್ ಎನ್ ಎಚ್ 150 ಎ ರಸ್ತೆಯಲ್ಲಿ ಸಾಯಿ ಡಾಭಾದ ಹತ್ತಿರ,15.419575,76.900497,05:33:59 PM
Ballari,Sirigeri PS,10445034620200076,2020,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,No,Fatal,Vehicle to Vehicle,Uncontrolled,Others,NH,Not Applicable,Others,Not Applicable,Clear,DualLane,Centre Broken Line,Others,Not Applicable,Others,NH 150(A) JEVARGI-CHAMARAJANAGARA,joint Electrical pol,,16,,ಶ್ರೀನಿವಾಸ ಕ್ಯಾಂಪ್ ನಿಂದ ಸುಮಾರು 200 ಮೀಟರ್ ದೂರ ದಕ್ಷಿಣಕ್ಕೆ ಸಿರುಗುಪ್ಪ ಬಳ್ಳಾರಿ ಎನ್.ಹೆಚ್.150(ಎ) ಥಾರ್ ರಸ್ತೆಯಲ್ಲಿ,15.432475,76.898362,03:06:18 PM
Ballari,Sirigeri PS,10445034620200007,2020,1,2,Road Accidents,Other,Rural Areas,Near Petrol Pump,Other,Human Error,No,Grievous Injury,Vehicle to Vehicle,Controlled,Others,NH,Bitumen(Tar),Dry,Drainage Ditch,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH 150A,SIRIEGRI CROSS,,8KM,,ಸಿರಿಗೇರಿ ಕ್ರಾಸ್ನ ಪೆಟ್ರೋಲ್ ಬಂಕ್ ಬಳಿ ಎನ್ ಎಚ್ 150ಎ ರಸ್ತೆಯಲ್ಲಿ,15.417532,76.900677,09:39:05 AM
Ballari,Sirigeri PS,10445034620200127,2020,1,1,Road Accidents,Curves,Rural Areas,Narrow bridge or culverts,Other,Human Error,No,Damage Only,Others,Controlled,Curve,State Highway,Bitumen(Tar),Dry,Construction Work / Material,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH 150A,0,,12,,ಶಾನವಾಸಪುರ ಗ್ರಾಮದ ಬಳಿ ಎನ್ ಎಚ್ 150ಎ ರಸ್ತೆಯ ಬಳಿ ಬ್ರಿಡ್ಜ್ ಹತ್ತಿರ,15.393894,76.904156,06:45:27 PM
Ballari,Sirigeri PS,10445034620200003,2020,1,1,Not Applicable,Curves,Rural Areas,At pedestrian Crossing,Curve,Human Error,Not Applicable,Grievous Injury,Others,Uncontrolled,Curve,Residential Street,Concrete,Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,VILLAGE CONCRETE ROAD,UTTANURU,,25 KM,,ಉತ್ತನೂರು ಗ್ರಾಮದ ಜಿಟಗಿ ಕೋನಪ್ಪ ರವರ ಮನೆ ಬಳಿ ಕಟ್ಟೆ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ,15.449635,77.0026,09:00:03 AM
Ballari,Sirigeri PS,10445034620200026,2020,1,1,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,No,Fatal,Others,Uncontrolled,Curve,State Highway,Not Applicable,Others,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,SH49,M Suguru,,14 KM,,ಸಿರಿಗೇರಿ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿ ಎಂ.ಸೂಗೂರು ಗ್ರಾಮದ ಕುರುಬರ ನಾಗರಾಜಪ್ಪನವರ ಹೊಲದ ಬದಿಯ ರಸ್ತೆಯಲ್ಲಿ,15.484811,76.746376,10:14:34 AM
Ballari,Sirigeri PS,10445034620200056,2020,1,1,Road Accidents,Other,Rural Areas,Narrow bridge or culverts,Other,Human Error,No,Grievous Injury,Vehicle to Vehicle,Controlled,Others,Service Road,Bitumen(Tar),Dry,Not Applicable,Very Hot,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,SIRIERI CROSS DARURU ROAD,SIRIEGRI CROSS,,10KM,,ಸಿರಿಗೇರಿ ಕ್ರಾಸ್ ನಿಂದ ದರೂರುಗೆ ಹೋಗುವ ರಸ್ತೆ,15.41555,76.9089499,08:10:31 PM
Ballari,Sirigeri PS,10445034620200134,2020,1,2,Road Accidents,Narrow road,Rural Areas,Narrow bridge or culverts,Bridge,Human Error,No,Grievous Injury,Vehicle to Vehicle,Controlled,Others,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH 150A,SHANAVASAPUR VILLAGE,,12,,ಶಾನವಾಸಪುರ ಗ್ರಾಮದ ಹಿಮಾಮ್ ಸಾಬ್ ಜಮೀನಿ ಬಳಿ ಎನ್ ಎಚ್ 150ಎ ರಸ್ತೆ,15.389735,76.905994,08:29:15 PM
Ballari,Sirigeri PS,10445034620200010,2020,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,Yes,Grievous Injury,Hit pedestrian,Uncontrolled,Others,Service Road,Bitumen(Tar),Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,MDR ROAD,SIRIGERI CROSS DARURU ROAD,,10KM,,ಈರಣ್ಣ ಕ್ಯಾಂಪ್ ಬಳಿ ಸಿರಿಗೇರಿ ಕ್ರಾಸ್ ನಿಂದ ದರೂರು ರಸ್ತೆಗೆ,15.415683,76.918067,12:10:32 PM
Ballari,Sirigeri PS,10445034620200115,2020,1,2,Road Accidents,Cross roads,Rural Areas,In bazaar,Other,Human Error,No,Grievous Injury,Vehicle to Vehicle,Controlled,Others,Two way,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH 150A,sirigeri cross,,8KM,,ಸಿರಿಗೇರಿ ಕ್ರಾಸ್ ನಲ್ಲಿ,15.41337,76.90126,11:32:21 AM
Ballari,Sirigeri PS,10445034620200014,2020,1,2,Not Applicable,Cross roads,City/Town,Near a religious place,Curve,Human Error,Yes,Grievous Injury,Vehicle to Vehicle,Controlled,Curve,State Highway,Bitumen(Tar),Dry,Not Applicable,Very Hot,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,NERA TEMPLE,DARURU,,15KM,,ಸಿರಿಗೇರಿ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ದರೂರು ಹಾಗಲೂರು ರಸ್ತೆಯಲ್ಲಿ,15.415485,76.951212,05:44:52 PM
Ballari,Sirigeri PS,10445034620210059,2021,1,1,Road Accidents,Road hump or Rumble strips,Rural Areas,Open area,Other,Human Error,Not Applicable,Fatal,Others,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,SH,1,,17KM,,"ಸಿರಿಗೇರಿ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಬೂದಗುಪ್ಪ ಗ್ರಾಮದ ಹತ್ತಿರ ಎಸ್,ಹೆಚ್- ರಸ್ತೆಯಲ್ಲಿ",15.483721,76.957133,02:48:16 AM
Ballari,Sirigeri PS,10445034620210001,2021,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,Not Applicable,Fatal,Others,Controlled,Others,Two way,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH 150A,SHANAVASAPUR VILLAGE,,10KM,,ಶಾನವಾಸಪುರ ಗ್ರಾಮದ ಿಮಾಮ್ ಸಾಬ್ ರವರ ಜಮೀನಿನ ಬಳಿ ಎನ್ ಎಚ್ 150ಎ ರಸ್ತೆ,15.403808,76.902945,07:49:27 PM
Ballari,Sirigeri PS,10445034620210028,2021,1,1,Road Accidents,Other,Rural Areas,Open area,Other,Human Error,Yes,Grievous Injury,Hit pedestrian,Controlled,Curve,Service Road,Gravel,Dry,Pot holed,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,LLC CANEL,DP NO 19 KARURU,0,12,,ದರೂರು ಗ್ರಾಮದ ಕರೂರು ಡಿಪಿ 19 ಎಲ್ ಎಲ್ ಸಿ ಕಾಲುವೆ ದಡದ ದಾರಿಯಲ್ಲಿ,15.416927,76.925823,01:04:46 AM
Ballari,Sirigeri PS,10445034620210016,2021,1,2,Road Accidents,Other,Rural Areas,Near office complex,Other,Human Error,Not Applicable,Fatal,Others,Uncontrolled,Others,Others,Concrete,Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,KRURU-GOSBLA ROAD,1,,18KM,,ಸಿರಿಗೇರಿ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಕರೂರು ಗ್ರಾಮದ ಕೃಷಿ ಸಹಕಾರಿ ಪತ್ತಿನ ಸಹಕಾರಿ ಮಳಿಗೆ ಮುಂದೆ ಕರೂರು-ಗೋಸ್ಬಾಳು ರಸ್ತೆಯಲ್ಲಿ,15.434997,76.953566,09:04:30 AM
Ballari,Sirigeri PS,10445034620210008,2021,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,Not Applicable,Fatal,Vehicle to Vehicle,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,State Highway,Near Lakshmikath Land,,16Km,,ಸಿರಿಗೇರಿ ಠಾಣಾ ಸರಹದ್ದಿನ ಹೆಚ್ ಹೊಸಳ್ಳಿ ಗ್ರಾಮದ ಲಕ್ಷ್ಮಿಕಾಂತರೆಡ್ಡಿಯವರ ಹೊಲದ ಹತ್ತಿರ ತಾಳೂರು-ದರೂರು ರಸ್ತೆಯಲ್ಲಿ,15.418128,76.950316,03:10:16 PM
