DISTRICTNAME,UNITNAME,Crime_No,Year,RI,Noofvehicle_involved,Accident_Classification,Accident_Spot,Accident_Location,Accident_SubLocation,Accident_SpotB,Main_Cause,Hit_Run,Severity,Collision_Type,Junction_Control,Road_Character,Road_Type,Surface_Type,Surface_Condition,Road_Condition,Weather,Lane_Type,Road_Markings,Spot_Conditions,Side_Walk,Collision_TypeB,Accident_Road,Landmark_first,landmark_second,Distance_LandMark_First,Distance_LandMark_Second,Accident_Description,Latitude,Longitude,Time
Vijayanagara,Arasikere PS,10438011720190112,2019,1,1,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,No,Fatal,Others,Uncontrolled,Curve and Incline,State Highway,Bitumen(Tar),Dry,Engineering Defect of Road,Clear,DualLane,Centre White Line,Others,Concrete,Side swipe,Harapanahalli-Davanagere,Kanchikere,,18,,"ದಿನಾಂಕ: 14.10.2019 ರಂದು ದಾವಣಗೆರೆ ನಗರದ ನಮ್ಮ ಸೋದರ ಮಾವನಾದ ಮಂಜಪ್ಪ ತಂದ ತಿಪ್ಪಣ್ಣ ರವರು ತಮ್ಮ ಸ್ವಂತ ಕೆಲಸದ ನಿಮಿತ್ತ ಕೊಟ್ಟೂರಿಗೆ ಹೊರಟಿದ್ದು, ಅದೇ ಸಮಯದಲ್ಲಿ ಕೊಟ್ಟೂರಿನ ಡಾ|| ಬಸವಾನಂದ ಕ್ಲಿನಿಕ್ ಗೆ ಅವರು ರಿಪೇರಿ ಮಾಡಿದಂತಹ ಆಸ್ಪತ್ರೆಗೆ ಸಂಬಂಧಿಸಿದ ಡೆಂಟಲ್ ಪೇಶೆಂಟ್ ಗಳನ್ನು ನೋಡುವ ಮೆಷಿನ್ ತೆಗೆದುಕೊಂಡು ಹೋಗಲು ನಿರ್ಧರಿಸಿ ಅವರ ಮನೆಯ ಕೆಳಗಿನ ಮನೆಯಲ್ಲಿ ಬಾಡಿಗೆ ಇದ್ದಂತಹ ಸಂತೋಷ ತಂದೆ ಮಲ್ಲಿಕಾರ್ಜುನ ರವರ KA-17-C-6933 ನೇ ಗೂಡ್ಸ್ ಆಟೋವನ್ನು ಬಾಡಿಗೆ ಮಾಡಿಕೊಂಡಿದ್ದು, ನಮ್ಮ ಮಾವನ ಮನೆಯಲ್ಲಿದ್ದ ನನಗೆ ಈ ವಿಚಾರ ಗೊತ್ತಾಯಿತು. ನಾನು ಕೊಟ್ಟೂರಿನ ಕೊಟ್ಟೂರೇಶ್ವರ ದೇವಸ್ಥಾನದ ಬಗ್ಗೆ ತುಂಬಾ ಕೇಳಿದ್ದು, ದೇವಸ್ಥಾನವನ್ನು ನೋಡಿರಲಿಲ್ಲ, ಆದ್ದರಿಂದ ಸದರಿ ದೇವಸ್ಥಾನವನ್ನು ನೋಡಿಕೊಂಡು ಬಂದರಾಯಿತೆಂದು ನಮ್ಮ ಮಾವ ಮಂಜಪ್ಪ ರವರಿಗೆ ನಾನು ಸಹ ನಿಮ್ಮ ಜೊತೆ ಬರುತ್ತೇನೆ ಅಂತ ಹೇಳಿದ್ದಕ್ಕೆ ಅವರು ಒಪ್ಪಿಕೊಂಡರು. ನಾವುಗಳ ಸದರಿ ಮೆಷಿನನ್ನು ಮೇಲ್ಕಂಡ ಗೂಡ್ಸ್ ಆಟೋದಲ್ಲಿ ಹಾಕಿಕೊಂಡು, ದಾವಣಗೆರೆಯಿಂದ ಕೊಟ್ಟೂರಿಗೆ ಹೊರಟಿದ್ದು, ನಮ್ಮ ಮಾವ ಮುಂದಿನ ಕ್ಯಾಬಿನ್ ನಲ್ಲಿ ಚಾಲಕ ಸಂತೋಷ ರವರ ಜೊತೆ ಕುಳಿತಿದ್ದು, ನಾನು ಹಿಂದಿನ ಬಾಡಿಯಲ್ಲಿ ಮೆಷಿನ್ ಇಟ್ಟುಕೊಂಡು ಕುಳಿತಿದ್ದೆನು. ನಾವುಗಳು ಮಧ್ಯಾಹ್ನ 3.30 ಗಂಟೆ ಸುಮಾರಿಗೆ ಕಂಚಿಕೆರೆ ದಾಟಿ ಸು. 01 ಕಿ.ಮೀ ದೂರದಲ್ಲಿ ಹರಪನಹಳ್ಳಿ ಕಡೆಗೆ ದಾವಣಗೆರೆ-ಕಂಚಿಕೆರೆ-ಹರಪನಹಳ್ಳಿ ಮಾರ್ಗವಾಗಿ ಹೋಗುತ್ತಿರುವಾಗ ಸಂತೋಷನು ಸದರಿ ಆಟೋವನ್ನು ಅತಿವೇಗ ಮತ್ತು ಅಜಾಗರೂಕತೆಯಿಂದ ಚಾಲನೆ ಮಾಡಿದ್ದರ ಪರಿಣಾಮ ಸದರಿ ವಾಹನವು ಚಾಲಕನ ನಿಯಂತ್ರಣ ತಪ್ಪಿ ರಸ್ತೆಯ ಒಂದು ತಿರುವಿನಲ್ಲಿ ರಸ್ತೆಯ ಎಡಬದಿಯಲ್ಲಿ ಪಲ್ಟಿಯಾಯಿತು. ಈ ಅಪಘಾತದಲ್ಲಿ ಆಟೋ ಜಖಂಗೊಂಡು ನಾವು ವಾಹನದ ಸಮೇತ ಕೆಳಗೆ ಬಿದ್ದೆವು. ಇದರಿಂದಾಗಿ ನನಗೆ ಬಲತೋಳಿಗೆ, ಬಲಮೊಣಕೈಗೆ, ಬಲಗಾಲ ಮಂಡಿಗೆ ಒಳಪೆಟ್ಟಾಗಿದ್ದು, ನಮ್ಮ ಮಾವ ಮಂಜಪ್ಪನಿಗೆ ಬಲಮೊಣಕೈಗೆ ಒಳಪೆಟ್ಟಾಗಿ, ಎಡಗೈ ಹೆಬ್ಬೆರಳಿಗೆ ತರಚಿದ ಗಾಯವಾಯಿತು. ಚಾಲಕ ಸಂತೋಷನು ಆಟೋ ಕೆಳಗಡೆ ಸಿಕ್ಕಿ ಹಾಕಿಕೊಂಡಿದ್ದು, ನಮ್ಮ ಮಾವ ಸಂತೋಷನನ್ನು ಹೊರಗಡೆ ಎಳೆದುಕೊಂಡರು. ಸಂತೋಷನಿಗೆ ತಲೆಗೆ, ಎಡಗೈಗೆ, ಎರಡೂ ಭುಜಗಳ",14.618828,75.976069,09:27:49 PM
Vijayanagara,Arasikere PS,10438011720190015,2019,1,1,Road Accidents,Culvert,Rural Areas,Open area,,Road Environment Defect,No,Fatal,Drowned,Controlled,Slight Curve,Village Road,Concrete,Others,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Ramagatta thanda -hanumnahalli village,Brigde,,2 Kms,,ದಿನಾಂಕ:- 01/02/2019 ರಂದು ಹರಪನಹಳ್ಳಿ ತಾಲ್ಲೂಕು ಅರಸೀಕೆರೆ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ರಾಮಗಟ್ಟ ತಾಂಡ ಗ್ರಾಮದಿಂದ ಹನುಮನಹಳ್ಳಿಗೆ ಹೋಗುವ ರಸ್ತೆಯಲ್ಲಿರುವ ರಮೇಶ್ ನಾಯ್ಕ ೆನ್ನುವವರ ಜಮೀನಿನ ಹತ್ತಿರ ಆಂಜನೇಯ ದೇವಸ್ಥಾನದಿಂದ ಸುಮಾರು ಅರ್ದ ಪರ್ಲಾಂಗು ದೂರ ಕೃತ್ಯ ನಡೆದ ಸ್ಥಳವಾಗಿರುತ್ತದೆ.,14.562402,76.101114,03:54:36 AM
Vijayanagara,Arasikere PS,10438011720190029,2019,1,1,Road Accidents,Narrow road,Rural Areas,Residential area,,Human Error,No,Grievous Injury,Hit pedestrian,Not at  Junction,Others,Village Road,Concrete,Dry,No influence on accident,Fine,Others,Centre Broken Line,Others,Concrete,Others,Daggi Basapura Village Road,Near Daggibasapura Village,,4 Kms,,ಹರಪನಹಳ್ಳಿ ತಾಲ್ಲೂಕು ಡಗ್ಗಿಬಸಾಪುರ ಗ್ರಾಮದ ಪಮಾಯಿತಿ ರಸ್ತೆಯಾಗಿರುತ್ತದೆ,14.581834,76.05507,05:05:36 PM
Vijayanagara,Arasikere PS,10438011720200001,2020,1,1,Road Accidents,Other,Rural Areas,Near Petrol Pump,Other,Human Error,No,Fatal,Others,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,SingleLane,Kerb Line,Others,Concrete,Others,Ucchangidurga-Arasikere,Petrol Bunk,,17,,ದಿನಾಂಕ: 01.01.2020 ರಂದು ಸಂಜೆ 4.30 ಗಂಟೆ ಸುಮಾರಿಗೆ ಹರಪನಹಳ್ಳಿ ತಾಲ್ಲೂಕಿನ ಅರಸೀಕೆರೆ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಗೆ ಸೇರಿದ ಅರಸೀಕೆರೆ ಗ್ರಾಮದ ಹೊರವಲಯದ ಪೆಟ್ರೋಲ್ ಬಂಕ್ ಹತ್ತಿರವಿರುವ ಹಳ್ಳದ ಸೇತುವೆ ಮೇಲಿನ ಅರಸೀಕೆರೆ-ಉಚ್ಚಂಗಿದುರ್ಗ ರಸ್ತೆಯಲ್ಲಿ,14.662074,76.060286,04:14:06 PM
Vijayanagara,Arasikere PS,10438011720200025,2020,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Human Error,Yes,Fatal,Vehicle to Vehicle,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,Arasikere-Harapanahalli Road,1,,16KM,,ಅರಸಿಕೆರೆ ಗ್ರಾಮದ ಬಸಯ್ಯ ರವರ ಹೊಲದ ಬಳಿ ಅರಸಿಕೆರೆ-ಹರಪನಹಳ್ಳಿ ಮುಖ್ಯೆ ರಸ್ತೆಯಲ್ಲಿ,14.687143,76.069224,09:13:58 PM
Vijayanagara,Arasikere PS,10438011720200005,2020,1,1,Road Accidents,Curves,Rural Areas,Near Petrol Pump,Curve,Human Error,Yes,Fatal,Hit pedestrian,No signal lights,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,DualLane,Directional Marking,Others,Concrete,Hit and Run,Harapanahalli-Kanchikere,Kanchikere,,17,,ದಿನಾಂಕ: 01.01.2020 ರಂದು ಅರಸೀಕೆರೆ ಗ್ರಾಮದ ಹೊರವಲಯದ ಪೆಟ್ರೋಲ್ ಬಂಕ್ ಹತ್ತಿರವಿರುವ ಹಳ್ಳದ ಸೇತುವೆ ಮೇಲಿನ ಅರಸೀಕೆರೆ-ಉಚ್ಚಂಗಿದುರ್ಗ ರಸ್ತೆಯಲ್ಲಿ ನಮ್ಮ ತಂದೆ ದಾಳೆಜ್ಜರ ದುರುಗಪ್ಪ ರವರು KA17EY3680 ನೇ TVS XL ಮೋಟಾರ್ ಸೈಕಲ್ಲಿನಲ್ಲಿ ಬಿದ್ದು ಗಾಯಗೊಂಡು ಚಿಕಿತ್ಸೆ ಫಲಕಾರಿಯಾಗದೇ ಮೃತಪಟ್ಟಿರುತ್ತಾರೆ.,14.611445,75.974694,09:52:42 AM
Vijayanagara,Arasikere PS,10986011720230109,2023,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,No,Fatal,Hit pedestrian,Uncontrolled,Others,Forest Road,Kutcha,Others,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Rear end,In Middle of  Yaraballi Thanda Maldi  Road,In Middle of  Yaraballi Thanda Maldi  Road,,10 Kms,,"Near Manjya Naik Land, In Middle of  Yaraballi Thanda-Maldi  Road, .",14.650555,76.046987,12:31:29 AM
Vijayanagara,Arasikere PS,10986011720230131,2023,1,1,Road Accidents,Cross roads,Rural Areas,Near Bus stop,Other,Human Error,No,Grievous Injury,Hit pedestrian,Uncontrolled,Others,Major District Road,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Arasikere  Ucchengiduraga Road,Arasikere  Ucchengiduraga Road,,15km,,ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಮಡಕಿ ನಿಚಾಪುರ ಗ್ರಾಮದ ರಸ್ತೆಯಲ್ಲಿ,14.587335,76.053191,07:05:53 PM
Vijayanagara,Arasikere PS,10986011720230111,2023,1,1,Road Accidents,Other,Rural Areas,Open area,Other,Human Error,No,Simple Injury,Hit pedestrian,Not at  Junction,Others,State Highway,Bitumen(Tar),Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,ucchangidurga Anaji SH Road,Near Durugappa Shop,,13,,ಉಚ್ಚಂಗಿದುರ್ಗ ಗ್ರಾಮದ ವಾಸಿ ದುರುಗಪ್ಪ ತಂದೆ ಕೆಂಚ ಹನುಮಪ್ಪ ರವರ ಜಮೀನಿನ ಪಕ್ಕದಲ್ಲಿ ಹಾದು ಹೋಗಿರುವ ಉಚ್ಚಂಗಿದುರ್ಗ-ಅಣಜಿ ರಸ್ತೆ,14.531003,75.9291,03:33:13 AM
Vijayanagara,Arasikere PS,10986011720230126,2023,1,2,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,No,Simple Injury,Vehicle to Vehicle,Uncontrolled,Curve,Others,Bitumen(Tar),Others,Not Applicable,Fine,Others,Centre Broken Line,Others,Concrete,Others,Bevinhahalli Hiremegalagere Road,Near Muniyappara Naresh Land,,22 KM,,ಹಿರೇಮೇಗಳಗೆರೆ ಗ್ರಾಮದ ವಾಸಿ ಮುನಿಯಪ್ಪರ ನರೇಶ ತಂದೆ ನಾಗೇಂದ್ರಪ್ಪ ರವರ ಅಡಿಕೆ ತೋಟದ ಬಳಿ ಹಾದು ಹೋಗಿರುವ ಬೆವಿನಹಳ್ಳಿ-ಹರೇಮಗಳಗೆರೆ ಟಾರ್ ರಸ್ತೆಯ ಬಳಿ,14.547883,75.985662,11:56:44 PM
Vijayanagara,Arasikere PS,10986011720230116,2023,1,2,Road Accidents,Curves,Rural Areas,Open area,Other,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Kanchikere Davanagere road,Kanchikere Davanagere road,,15km,,ಅರಸೀಕೆರೆ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಕಂಚಿಕೇರಿ ಗ್ರಾಮದ ಹತ್ತಿರ ದಾವಣಗೇರೆ ರಸ್ತೆಯಲ್ಲಿ,14.606988,75.973717,10:03:31 AM
Vijayanagara,Arasikere PS,10986011720230136,2023,1,1,Road Accidents,Narrow road,Rural Areas,Near School or College,Other,Human Error,Not Applicable,Fatal,Others,Uncontrolled,Slight Curve,State Highway,Concrete,Others,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Rear end,Near Vedik School,Near Vedik School,,25kms,,"SH-47 Near Vedik School, Arasikere-Ucchangidurga Road",14.547883,68.177312,08:17:15 AM
Vijayanagara,Chigateri PS,10438188520190027,2019,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,No,Simple Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,STATE HIGHWAY,NEAR SOUTH EAST BY CHOWDAMMA TEMPLE,,8 K M,,ಪಂಚನಾಮೆ ಜರುಗಿರುತ್ತದೆ,14.795269,76.118545,02:12:27 AM
Vijayanagara,Chigateri PS,10438188520190025,2019,1,1,Road Accidents,Other,Rural Areas,Near a religious place,Other,Human Error,No,Simple Injury,Hit pedestrian,Not at  Junction,Others,Residential Street,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,Village Roada,Near Temple,,15KM,,ಜರುಗಿಸಿದೆ,14.715859,76.089272,07:35:28 PM
Vijayanagara,Chigateri PS,10438188520190032,2019,1,2,Road Accidents,Narrow road,Rural Areas,Near School or College,Other,Human Error,No,Simple Injury,Vehicle to Vehicle,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Rear end,Villege road,Near Kadabagere Highschool,,14 KM,,ಪಂಚನಾಮೆ ಜರುಗಿಸಿರುತ್ತದೆ.,14.716639,76.091195,05:34:36 PM
Vijayanagara,Chigateri PS,10438188520190009,2019,1,2,Road Accidents,Other,Rural Areas,Near or inside a village,,Human Error,Yes,Simple Injury,Hit and Run,Give way sign,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Near Village,Near Village,,05Km,,MP Prakash Nagar,14.789405,76.100972,08:57:43 AM
Vijayanagara,Chigateri PS,10438188520190003,2019,1,1,Road Accidents,Other,Rural Areas,Near or inside a village,,Human Error,No,Simple Injury,Hit pedestrian,Not at  Junction,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,SH ROAD,SH ROAD,,08KM,,ದಿನಾಂಕ:02-02-19 ರಂದು ಜರುಗಿಸಿದೆ.,14.794803,76.11501,04:39:32 PM
Vijayanagara,Chigateri PS,10438188520190038,2019,1,1,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,No,Fatal,Hit animal,Not at  Junction,Curve,State Highway,Bitumen(Tar),Dry,No influence on accident,Clear,Others,Centre Broken Line,Centre Broken Line,Asphalted,Others,Harapanahalli-Kotturu Road,Near Police Station,,15,,.          ದಿನಾಂಕ: 19.07.2019 ರಂದು ಸಂಜೆ 5.30 ಗಂಟೆ ಸುಮಾರಿಗೆ ಹರಪನಹಳ್ಳಿ ತಾಲ್ಲೂಕಿನ ನಜೀರ್ ನಗರ ಗ್ರಾಮದಲ್ಲಿನ ಚಿಗಟೇರಿ ಪೊಲೀಸ್ ಠಾಣಾ ಸಮೀಪದ ಮುತ್ತಿಗಿ ಕ್ರಾಸ್ ಬಳಿ ಹಾದು ಹೋಗಿರುವ ಹರಪನಹಳ್ಳಿ-ಕೊಟ್ಟೂರು ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ,14.789838,76.07467,12:17:56 AM
Vijayanagara,Chigateri PS,10438188520200001,2020,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Straight and flat,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Uncontrolled,Others,Two way,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,Village Road,Village Road,,12KM,,ಜರುಗಿಸಿದೆ,14.815011,76.142504,11:28:06 AM
Vijayanagara,Chigateri PS,10438188520200002,2020,1,2,Road Accidents,Other,Rural Areas,Residential area,Straight and flat,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Give way sign,Others,Residential Street,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,Village Road,Near Hospital,,03KM,,ಚಿಗಟೇರಿ ಗ್ರಾಮದ ಕೊಂಗಿ ನಾಗಪ್ಪ ಇವರ ಜಮೀನಿನ ಬಳಿ,14.813586,76.087193,05:49:37 PM
Vijayanagara,Chigateri PS,10438188520200003,2020,1,2,Road Accidents,Offset,Rural Areas,Residential area,Straight and flat,Human Error,No,Simple Injury,Vehicle to Vehicle,Not at  Junction,Others,Others,Bitumen(Tar),Dry,Drainage Ditch,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Rear end,Shop,Shop,,15KM,,ಜರುಗಿಸಿದೆ.,14.758033,76.1429919,06:54:04 PM
Vijayanagara,Chigateri PS,10986188520230034,2023,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Others,Not Applicable,Others,Not Applicable,Fine,Others,Centre Broken Line,Others,Not Applicable,Others,SH,Mathihalli Cross,,08 K,,.,14.80455,76.14202,10:35:49 PM
Vijayanagara,Chigateri PS,10986188520230067,2023,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,No,Fatal,Vehicle to Vehicle,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,Near Maiduru Village Hanumanthappa Land,Near Maiduru Village Hanumanthappa Land,,22,,"On SH-151, Near Maiduru Village Hanumanthappa Land, Maiduru-Kenchammanahalli Road.",14.869978,76.11044,08:39:29 PM
Vijayanagara,Gudekote PS,10445150220200019,2020,1,2,Road Accidents,Other,Rural Areas,Open area,Curve,Human Error,No,Fatal,Vehicle to Vehicle,Give way sign,Curve,State Highway,Bitumen(Tar),Others,Not Applicable,Fine,DualLane,Centre White Line,Others,Concrete,Overturning,Yeshawanth nagara Yerrayyanahalli,Nera M Tumbaraguddi,,2,,ಗುಡೇಕೋಟೆ ಪೊಲೀಸ್ ಠಾಣೆ ವ್ಯಾಪ್ತಿಯ ಯಶವಂತನಗರ-ಯರ್ರಯ್ಯನಹಳ್ಳಿ ರಸ್ತೆಯಲ್ಲಿ ಇರುವ ಎಂ.ತುಂಬರಗುದ್ದಿ ಗ್ರಾಮದ ನಭೀಸಾಬ್ ಇವರ ಹೊಲದ ಬಳಿ,14.953636,76.558373,07:34:27 PM
Vijayanagara,Gudekote PS,10445150220200012,2020,1,2,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Not at  Junction,Curve,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,Mattajanahalli - Sheliyappanahalli Tar Road,Near Kokkannanavara Land At Marthajanahalli Village,,1 km,,ಶೆಲಿಯಪ್ಪನಹಳ್ಳಿ - ಮರ್ತಾಜನಹಳ್ಳಿ ಗ್ರಾಮದ ತಾರ್ ರಸ್ತೆಯ ಮರ್ತಾಜನಹಳ್ಳಿ ಗ್ರಾಮದ ಕೊಕ್ಕಣ್ಣನವರ ಬೋರಯ್ಯನವರ ಹೊಲದ ಹತ್ತಿರ,14.977325,76.639359,08:49:10 PM
Vijayanagara,Gudekote PS,10986150220230104,2023,1,2,Road Accidents,Circle,Rural Areas,Open area,Other,Human Error,Yes,Fatal,Vehicle to Vehicle,Uncontrolled,Others,Major District Road,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,Nadavalhalli - Valase Village Road,Near Nadavala Halli Bus Stop,,50Feet,,ದಿನಾಂಕ 22-11-2023 ರಂದು ಬೆಳಿಗ್ಗೆ 10-00 ಗಂಟೆಯಿಂದ ಬೆಳಿಗ್ಗೆ 11-00 ಗಂಟೆವರೆಗೆ  ಅಪಘಾತ ಸ್ಥಳ ನಡುವಲಹಳ್ಳಿ ಗ್ರಾಮದ ಹತ್ತಿರ ತಿಮ್ಮನಹಳ್ಳಿ ಕ್ರಾಸ್ ಹತ್ತಿರ ಪಂಚರ ಸಮಕ್ಷಮ ಪಂಚನಾಮೆ ಕೈಗೊಂಡಿರುತ್ತದೆ,14.755975,76.598537,12:00:42 PM
Vijayanagara,Gudekote PS,10986150220230085,2023,1,1,Road Accidents,Curves,Rural Areas,Open area,Curve,Human Error,Not Applicable,Fatal,Others,Uncontrolled,Curve,State Highway,Bitumen(Tar),Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Overturning,Chirathugunda - Sanklapura Village,Near Gouluggi Borayya Land,,20,,ದಿನಾಂಕ 19-08-2023 ರಂದು ಪ್ರಕರಣದ ಅಪಘಾತಸ್ಥಳ ಚಿರತುಗುಂಡ - ಸಂಕ್ಲಾಪುರ ಗ್ರಾಮದ ತಾರ್ ರಸ್ತೆಯಲ್ಲಿ ಗೌಲುಗ್ಗಿ ಬೋರಯ್ಯ ಈತನ ಜಮೀನಿನ ಹತ್ತಿರ ಪಂಚರ ಸಮಕ್ಷಮ ಪಂನಾಮೆ ಕೈಗೊಂಡಿರುತ್ತಾರೆ,14.727416,76.604897,05:06:31 PM
Vijayanagara,Gudekote PS,10986150220230097,2023,1,2,Road Accidents,Curves,Rural Areas,Open area,Curve,Road Environment Defect,Not Applicable,Fatal,Vehicle to Vehicle,Uncontrolled,Curve and Incline,State Highway,Bitumen(Tar),Others,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Gudekote - Kudligi Tar Road Near Gudekote Pond,Near Gudekote Pond,Near Elanchigoudru Land,30 Fee,,ದಿನಾಂಕ 22-10-2023 ರಂದು  ಬೆಳಿಗ್ಗೆ 07-00 ಗಂಟೆಯಿಂದ ಬೆಳಿಗ್ಗೆ 8-00 ಗಂಟೆ ವರೆಗೆ ಗುಡೇಕೋಟೆ - ಕೂಡ್ಲಿಗಿ  ತರ್ ರಸ್ತೆಯಲ್ಲಿ ಗುಡೇಕೋಟೆ ಕರೆಯ ಹತ್ತಿರ ದೊಡ್ಡ ಹುಣಸೆ ಮರದ ಬಳಿ ಏಳಂಚಿ ಗೌಡರ್ ಜಮೀನಿನ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ,14.830439,76.615114,05:31:27 AM
Vijayanagara,Gudekote PS,10986150220230096,2023,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Human Error,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Minor District Road,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Appenahalli K Rayapura Road,Near K Rayapura Garbege,,500 me,,ಕೆ ರಾಯಪುರ ಗ್ರಾಮದ ಕಸ ವಿಲೇವಾರಿ ಘಟಕದ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ,14.833141,76.708408,05:06:57 PM
Vijayanagara,Hadagali PS,10445150720200011,2020,1,1,Road Accidents,Narrow road,City/Town,Open area,Other,Human Error,No,Fatal,Hit pedestrian,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Others,Not Applicable,Others,Hadagali-Hirehadagali,1,2,2 km,,ಹಡಗಲಿ - ಹೀರೆಹಡಗಲಿ ಮುಖ್ಯ ರಸ್ತೆಯ ಬಿಸ್ಮಿಲ್ಲಾ ಇಂಜಿನಿಯರಿಂಗ್ ವರ್ಕ್ ಶಾಫ್ ಮುಂದೆ ರಸ್ತೆಯಲ್ಲಿ,15.0163,75.922953,02:36:04 AM
Vijayanagara,Hadagali PS,10445150720200002,2020,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,Yes,Fatal,Hit pedestrian,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Hadagali - Holagundi Road Near Kodihalli Veeranna Land,1,2,3 Km,,ಹಡಗಲಿ - ಹೊಳಗುಂದಿ ರಸ್ತೆಯ ಕೋಡಿಹಳ್ಳಿ ವೀರಣ್ಣ ಕಬ್ಬಿನ ಹೊಲದ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ,15.026806,75.971572,01:37:38 PM
Vijayanagara,Hadagali PS,10445150720200012,2020,1,2,Road Accidents,Narrow road,Rural Areas,Residential area,Other,Not Applicable,Not Applicable,Simple Injury,Vehicle to Vehicle,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Hadagali- Madalagatta Road at Kaganur Village,Shanthappa House at Kaganur Village,,5,,ಕಾಗನೂರು ಗ್ರಾಮದಲ್ಲಿ,15.066711,75.9221,05:09:15 PM
